postCompany,text,numShares,numLikes,numComments,real_time,extracted_comments
getwriter,"Hello 2025! 🎉 The Writer team is starting the new year at CES 2025 in Las Vegas next week and we can't wait! 🔥 

Our exec team will be speaking at multiple sessions during CES, including this panel discussion with Writer CMO Diego Lomanto on how marketers can turn AI hype into action:

🗓️ Date: January 7  ⏰ Time: 4pm PT

Other panelists joining Diego on stage include:
🔹 Aaron Andalman, Chief Science Officer & Co-founder, Cognitiv 
🔹 David Cohen, CEO, IAB (moderator)
🔹 Tyler Kelly, President, Basis Technologies 
🔹 Erin (Monaco) Nocito, Head of global media, Amgen 
🔹 Randi Stipes, CMO, The Weather Company 
🔹 Mark Wagman, Managing Director, MediaLink 

Get the details: https://ow.ly/OwQ750UyQzm

We'll share more info about Writer at #CES2025 soon! 👀",3,64,0,2025-01-02 15:47:24.207,[]
getwriter,"What's the difference between an agent, a workflow, and an app?

As we head into 2025, these terms will continue to be used with little consensus on what it all means, and so it's important to have clear definitions. May explains how we define these terms at Writer.

🔗 Check out the full recap of her recent fireside chat with Diego: https://hubs.ly/Q030THq50",5,52,0,2024-12-31 16:06:26.948,[]
getwriter,"“Writer is purpose-built. The entire platform, including AI Studio and Knowledge Graph, helps us achieve scale while maintaining our high quality bar.” 

Marino Fresch, VP of Marketing at Sprout Social, shares how his team uses Writer to accelerate time to market and achieve ROI at scale, including:

⏰ 68% time savings
🏅 Top 3 position in SEO ranking for competitor keywords
🛠️ Hours not weeks to build new AI apps

Check out the full story ➡️ https://hubs.ly/Q030MKtX0 

#enterpriseAI #generativeAI",0,17,0,2024-12-30 21:49:06.661,[]
getwriter,"🌟 Writer's Best of 2024: Webinars 🌟

Play it back! 🎥 Check out our top webinars from 2024 and get the insights you need to prepare for 2025! 🚀

Featured webinars, all available on-demand:
📺 From hype to action: How CIOs can make informed decisions about generative AI (featuring Dr. Sreekar Krishna of ZS)

📺 Generative AI for all: The importance of democratizing AI app development in the enterprise (featuring Sathish M. of Ally)

📺 The future of enterprise AI: A fireside chat with Writer CEO May Habib

📺 Cracking the retail generative AI code: Lessons from Adore Me's three-year journey (featuring Ranjan Roy)

📺 What every medical affairs leader needs to know about generative AI in pharma (featuring healthcare experts Rob Stevens and Zayed Yasin, MD)

📺 The future of finance: Leveraging AI for full-scale implementation (featuring Deep Ratna Srivastav of Franklin Templeton)

🔗 This amazing set of conversations will help you stay ahead of the curve: https://hubs.ly/Q030MGJX0

#enterpriseAI #generativeAI",2,62,0,2024-12-30 16:02:46.746,[]
getwriter,"🎁 Day 12: N26's Holiday Harmony

Chestnuts roasting on an open fire, N26's writing tasks getting lighter, Katie and her team found joy, with Writer's AI making their work coy. From legal prose to marketing flair, they save time with style to spare.

Feel the warmth of efficient creation ✨ https://hubs.ly/Q030L67z0 ✨",0,27,0,2024-12-29 16:05:23.665,[]
getwriter,"🎁 Day 11: A Frosty Constant Contact celebration

Frosty the snowman was a jolly happy soul, And so is Stephanie with Writer's AI in her role! At Constant Contact, they've sped up content creation, With a 40% faster market time, they lead the innovation.

Join the festive cheer ❄️ https://hubs.ly/Q030L5Xt0 ❄️",1,14,0,2024-12-28 16:05:23.600,[]
getwriter,"How does Writer AI Studio help companies get AI-driven applications into production?

May discusses the importance of AI Studio in enabling ""builders"" within organizations to develop and scale these mission-critical applications. 🛠️ Check out the full recap of her fireside chat with Diego: https://hubs.ly/Q030HvTF0",0,20,0,2024-12-27 19:05:31.354,[]
getwriter,"🎁 Day 10: A Vizient, Inc holiday tune

Have yourself a merry little Christmas with Vizient's tale, Where AI brought gifts of time and savings, without fail. Thomas found joy in tools so bright, saving hours each week, With a 4x ROI, their future's never looked so sleek.

Celebrate the season 🎉 https://hubs.ly/Q030F5bC0 🎉",1,25,0,2024-12-27 16:03:52.265,[]
getwriter,"🌟 Writer's Best of 2024: Blog posts 🌟

Our Best of 2024 series continues with our top blog picks. From ethical AI policies, to RAG and the Writer Knowledge Graph, to strategies for overcoming barriers to AI adoption, these posts are filled with valuable insights and practical advice. 💡

Featured blog posts:
📝 Every company needs a corporate AI policy by Alaura Weaver 🌈♾️ 
📝 Retrieval-augmented generation (RAG): What it is and why it’s a hot topic for enterprise AI by 🔥🔥🔥 Kevin Wei 🔥🔥🔥 
📝 From friction to function: How to conquer the top three barriers to enterprise AI adoption by Camilla Sullivan
📝 The future of work in the generative AI era: Strategic, creative, and fulfilling by Anna Burgess Yang  
📝 The five must-haves of trustworthy generative AI by Alaura Weaver
📝 A six-step path to ROI for generative AI by David Sweenor  
 
🔗 Read these posts and stay ahead of the curve: https://hubs.ly/Q030Cm5y0

#enterpriseAI #generativeAI",2,26,1,2024-12-26 21:46:06.492,"[""Incredibly excited to have my piece on AI adoption featured in Writer's Best of 2024! What an honor. Alaura Weaver 🌈♾️ , your editorial vision and insights are transforming the conversation. Kevin Wei, Anna Burgess Yang, and David Sweenor - your work on RAG, workplace evolution, and AI ROI is invaluable. \n2025 will be next-level as organizations embrace AI agents and tackle change management head-on. Can't wait to help drive this transformation and partner with the brilliant Writer team! 🚀 ""]"
getwriter,"🎁 Day 9: Deck the halls with NAF's AI achievements

Deck the halls with boughs of holly, New American Funding's AI brings joy that's jolly! Saving hours, three-sixty weekly, making home ownership seem less peaky. Through the snow, AI tools make merry, enhancing outreach, no need to tarry. Fa la la la la, la la la la, see how Andrew's team spreads cheer afar!

Celebrate the season of efficiency 🎉 https://hubs.ly/Q030C5Rk0 🎉",1,64,1,2024-12-26 16:01:42.058,"['🎶\nJust one year, the change is clear,\nWriter’s tools have brought good cheer.\nSaving time and working smart,\nThis is just the start!\nFa la la la la, la la la la,\nExcited to see how far we go! 🎶']"
getwriter,"🎁 Day 8: All I want for Christmas is Commvault's AI magic

Oh, I don't want a lot for Christmas, there is just one thing I need: Commvault's AI to speed up my team's creed. I just want to see my sales soar, with Ask Commvault Cloud forevermore. Make my wish come true, all I want for Christmas is the efficiency that Anna and her team pursue!

Read the full carol ✨ https://hubs.ly/Q030zV0m0 ✨",0,24,1,2024-12-24 19:07:06.872,['Adorable! Happy Holidays Writer!']
getwriter,"🌟 Writer's Best of 2024: Guides 🌟

We're excited to share our top guides from the past year! Designed for enterprise business and technology leaders, these comprehensive resources are packed with actionable steps and practical insights for your generative AI journey.

Featured guides:
📗 Generative AI explained: The complete guide for enterprise business leaders
📗 Full-stack generative AI for the enterprise: A technology leader's guide
📗 Evaluating generative AI solutions for the enterprise: A step-by-step guide for CIOs
📗 Generative AI governance: A toolkit for enterprise leaders

🔗 Dive in! https://hubs.ly/Q030zZ-50

#enterpriseAI #generativeAI",0,17,0,2024-12-24 16:22:42.059,[]
getwriter,"🎁 Day 7: A yuletide tale of care — CirrusMD's season of AI-enhanced healing

In the heart of winter, Tanya Dillard and her team at CirrusMD harness the spirit of innovation to spread wellness and joy. With the aid of generative AI, they weave a tapestry of improved healthcare, where physicians, unburdened by tedious tasks, deliver personalized care as swiftly as Saint Nicholas on a snowy Christmas Eve. This season, their efforts light up the lives of patients, who, touched by the magic of timely and effective virtual care, embrace the health benefits with the warmth of a Christmas feast. Join us in this heartening webinar to witness how CirrusMD, led by the compassionate Tanya Dillard, transforms patient care into a festival of hope and health.

Celebrate the season! ❄️ https://hubs.ly/Q030t1kP0 ❄️",0,16,0,2024-12-23 21:50:28.857,[]
